x, 0, 0, 2023-11-13 18:53:22.046758, queries/stack__base_query_split_1/train/q4__q4-002.sql, 51.258, 506.126, PG
x, 7, 1, 2023-11-13 18:53:39.715898, queries/stack__base_query_split_1/train/q11__e4ca35591923cf4efc89e64b17fb4d330c0b34df.sql, 4.736, 82.402, PG
x, 7, 2, 2023-11-13 18:53:41.756720, queries/stack__base_query_split_1/train/q11__e4ca35591923cf4efc89e64b17fb4d330c0b34df.sql, 460.821, 56.877, PG
x, 8, 0, 2023-11-13 18:53:44.833180, queries/stack__base_query_split_1/train/q16__ed2ffeaefcf5ad8bbadc713ccc766541e12080aa.sql, 16.831, 3043.897, PG
x, 8, 1, 2023-11-13 18:53:46.433401, queries/stack__base_query_split_1/train/q16__ed2ffeaefcf5ad8bbadc713ccc766541e12080aa.sql, 17.292, 1566.514, PG
x, 8, 2, 2023-11-13 18:53:50.986772, queries/stack__base_query_split_1/train/q16__ed2ffeaefcf5ad8bbadc713ccc766541e12080aa.sql, 472.368, 1175.407, PG
x, 9, 0, 2023-11-13 18:53:51.073016, queries/stack__base_query_split_1/train/q11__6c5cba419c5b7b02d431aeb5e766d775d812967a.sql, 4.213, 66.69, PG
x, 9, 1, 2023-11-13 18:53:51.163709, queries/stack__base_query_split_1/train/q11__6c5cba419c5b7b02d431aeb5e766d775d812967a.sql, 2.544, 78.899, PG
x, 9, 2, 2023-11-13 18:53:53.186702, queries/stack__base_query_split_1/train/q11__6c5cba419c5b7b02d431aeb5e766d775d812967a.sql, 460.872, 59.011, PG
x, 10, 0, 2023-11-13 18:53:53.306499, queries/stack__base_query_split_1/train/q14__63c0776f1727638316b966fe748df7cc585a335b.sql, 43.142, 65.702, PG
x, 10, 1, 2023-11-13 18:53:53.425714, queries/stack__base_query_split_1/train/q14__63c0776f1727638316b966fe748df7cc585a335b.sql, 43.134, 64.194, PG
x, 10, 2, 2023-11-13 18:53:55.684262, queries/stack__base_query_split_1/train/q14__63c0776f1727638316b966fe748df7cc585a335b.sql, 501.726, 58.936, PG
x, 11, 0, 2023-11-13 18:53:55.843483, queries/stack__base_query_split_1/train/q1__q1-075.sql, 2.98, 147.037, PG
x, 11, 1, 2023-11-13 18:53:55.989180, queries/stack__base_query_split_1/train/q1__q1-075.sql, 4.581, 126.406, PG
x, 11, 2, 2023-11-13 18:53:58.100404, queries/stack__base_query_split_1/train/q1__q1-075.sql, 463.638, 62.822, PG
x, 12, 0, 2023-11-13 18:53:58.213815, queries/stack__base_query_split_1/train/q11__6c5cba419c5b7b02d431aeb5e766d775d812967a.sql, 4.433, 93.906, PG
x, 12, 1, 2023-11-13 18:53:58.293099, queries/stack__base_query_split_1/train/q11__6c5cba419c5b7b02d431aeb5e766d775d812967a.sql, 3.779, 60.786, PG
x, 12, 2, 2023-11-13 18:54:00.325980, queries/stack__base_query_split_1/train/q11__6c5cba419c5b7b02d431aeb5e766d775d812967a.sql, 458.755, 56.324, PG
x, 13, 0, 2023-11-13 18:54:06.137098, queries/stack__base_query_split_1/train/q14__5dbc1d1f1a0467ad0086e6cb337144387a37533a.sql, 46.387, 5746.791, PG
x, 13, 1, 2023-11-13 18:54:09.841303, queries/stack__base_query_split_1/train/q14__5dbc1d1f1a0467ad0086e6cb337144387a37533a.sql, 48.315, 3639.327, PG
x, 13, 2, 2023-11-13 18:54:19.441353, queries/stack__base_query_split_1/train/q14__5dbc1d1f1a0467ad0086e6cb337144387a37533a.sql, 510.338, 3653.8, PG
x, 14, 0, 2023-11-13 18:54:19.554846, queries/stack__base_query_split_1/train/q4__q4-026.sql, 19.323, 79.043, PG
x, 14, 1, 2023-11-13 18:54:19.656108, queries/stack__base_query_split_1/train/q4__q4-026.sql, 18.007, 68.023, PG
x, 14, 2, 2023-11-13 18:54:21.727669, queries/stack__base_query_split_1/train/q4__q4-026.sql, 474.513, 44.968, PG
x, 15, 0, 2023-11-13 18:54:24.996500, queries/stack__base_query_split_1/train/q1__q1-100.sql, 4.193, 3250.095, PG
x, 15, 1, 2023-11-13 18:54:27.798567, queries/stack__base_query_split_1/train/q1__q1-100.sql, 5.051, 2782.409, PG
x, 15, 2, 2023-11-13 18:54:34.418590, queries/stack__base_query_split_1/train/q1__q1-100.sql, 463.769, 2135.417, PG
x, 16, 0, 2023-11-13 18:54:34.551419, queries/stack__base_query_split_1/train/q14__63c0776f1727638316b966fe748df7cc585a335b.sql, 46.403, 69.706, PG
x, 16, 1, 2023-11-13 18:54:34.684310, queries/stack__base_query_split_1/train/q14__63c0776f1727638316b966fe748df7cc585a335b.sql, 47.155, 69.572, PG
x, 16, 2, 2023-11-13 18:54:36.922927, queries/stack__base_query_split_1/train/q14__63c0776f1727638316b966fe748df7cc585a335b.sql, 497.903, 58.22, PG
x, 17, 0, 2023-11-13 18:54:39.766858, queries/stack__base_query_split_1/train/q3__q3-046.sql, 100.766, 2723.944, PG
x, 17, 1, 2023-11-13 18:54:42.248200, queries/stack__base_query_split_1/train/q3__q3-046.sql, 101.282, 2363.559, PG
x, 17, 2, 2023-11-13 18:54:48.759892, queries/stack__base_query_split_1/train/q3__q3-046.sql, 554.866, 1978.284, PG
x, 18, 0, 2023-11-13 18:54:48.837599, queries/stack__base_query_split_1/train/q5__q5-082.sql, 17.114, 45.604, PG
x, 18, 1, 2023-11-13 18:54:48.902679, queries/stack__base_query_split_1/train/q5__q5-082.sql, 13.606, 42.738, PG
x, 18, 2, 2023-11-13 18:54:50.921554, queries/stack__base_query_split_1/train/q5__q5-082.sql, 469.186, 36.39, PG
x, 19, 0, 2023-11-13 18:54:51.031458, queries/stack__base_query_split_1/train/q11__0ea8bacde0e13a4314466435cf49c8e685b39fb1.sql, 3.433, 97.304, PG
x, 19, 1, 2023-11-13 18:54:51.116957, queries/stack__base_query_split_1/train/q11__0ea8bacde0e13a4314466435cf49c8e685b39fb1.sql, 5.214, 67.387, PG
x, 19, 2, 2023-11-13 18:54:53.144555, queries/stack__base_query_split_1/train/q11__0ea8bacde0e13a4314466435cf49c8e685b39fb1.sql, 459.932, 73.708, PG
x, 20, 0, 2023-11-13 18:54:53.257004, queries/stack__base_query_split_1/train/q5__q5-079.sql, 16.6, 85.187, PG
x, 20, 1, 2023-11-13 18:54:53.363259, queries/stack__base_query_split_1/train/q5__q5-079.sql, 19.208, 72.428, PG
x, 20, 2, 2023-11-13 18:54:55.420611, queries/stack__base_query_split_1/train/q5__q5-079.sql, 469.177, 47.364, PG
x, 21, 0, 2023-11-13 18:54:55.593921, queries/stack__base_query_split_1/train/q4__q4-074.sql, 16.758, 144.827, PG
x, 21, 1, 2023-11-13 18:54:55.755636, queries/stack__base_query_split_1/train/q4__q4-074.sql, 18.116, 129.073, PG
x, 21, 2, 2023-11-13 18:54:57.916617, queries/stack__base_query_split_1/train/q4__q4-074.sql, 474.282, 81.611, PG
x, 22, 0, 2023-11-13 18:54:58.416058, queries/stack__base_query_split_1/train/q15__b8ddf65b0c0c7867a9b560e571d457fec410715c.sql, 25.938, 458.529, PG
x, 22, 1, 2023-11-13 18:54:58.917211, queries/stack__base_query_split_1/train/q15__b8ddf65b0c0c7867a9b560e571d457fec410715c.sql, 28.139, 455.737, PG
x, 22, 2, 2023-11-13 18:55:01.748171, queries/stack__base_query_split_1/train/q15__b8ddf65b0c0c7867a9b560e571d457fec410715c.sql, 481.315, 419.223, PG
x, 23, 0, 2023-11-13 18:55:02.274444, queries/stack__base_query_split_1/train/q12__76a47868a09eec9f95bacb2cf21492d353698eb7.sql, 15.284, 493.366, PG
x, 23, 1, 2023-11-13 18:55:02.711713, queries/stack__base_query_split_1/train/q12__76a47868a09eec9f95bacb2cf21492d353698eb7.sql, 15.807, 403.497, PG
x, 23, 2, 2023-11-13 18:55:05.266525, queries/stack__base_query_split_1/train/q12__76a47868a09eec9f95bacb2cf21492d353698eb7.sql, 464.248, 301.897, PG
x, 24, 0, 2023-11-13 18:55:05.757656, queries/stack__base_query_split_1/train/q8__q8-065.sql, 449.237, 22.311, PG
x, 24, 1, 2023-11-13 18:55:06.243607, queries/stack__base_query_split_1/train/q8__q8-065.sql, 444.961, 22.125, PG
x, 24, 2, 2023-11-13 18:55:10.366734, queries/stack__base_query_split_1/train/q8__q8-065.sql, 907.99, 19.103, PG
0, 0, 0, 2023-11-13 18:55:14.363587, queries/stack__base_query_split_1/train/q15__b8ddf65b0c0c7867a9b560e571d457fec410715c.sql, 582.711, 574.606, Bao
0, 0, 1, 2023-11-13 18:55:16.505478, queries/stack__base_query_split_1/train/q15__b8ddf65b0c0c7867a9b560e571d457fec410715c.sql, 555.437, 571.18, Bao
0, 0, 2, 2023-11-13 18:55:19.710655, queries/stack__base_query_split_1/train/q15__b8ddf65b0c0c7867a9b560e571d457fec410715c.sql, 536.8, 542.473, Bao
0, 1, 0, 2023-11-13 18:55:34.194278, queries/stack__base_query_split_1/train/q12__06c8d6886a03d4d92837f38ff395b888de007d33.sql, 530.751, 12956.967, Bao
0, 1, 1, 2023-11-13 18:55:46.644963, queries/stack__base_query_split_1/train/q12__06c8d6886a03d4d92837f38ff395b888de007d33.sql, 547.869, 10893.102, Bao
0, 1, 2, 2023-11-13 18:56:07.726949, queries/stack__base_query_split_1/train/q12__06c8d6886a03d4d92837f38ff395b888de007d33.sql, 510.299, 9878.653, Bao
0, 2, 0, 2023-11-13 18:56:19.963359, queries/stack__base_query_split_1/train/q12__06c8d6886a03d4d92837f38ff395b888de007d33.sql, 539.081, 10702.109, Bao
0, 2, 1, 2023-11-13 18:56:32.192971, queries/stack__base_query_split_1/train/q12__06c8d6886a03d4d92837f38ff395b888de007d33.sql, 530.952, 10705.436, Bao
0, 2, 2, 2023-11-13 18:56:53.229215, queries/stack__base_query_split_1/train/q12__06c8d6886a03d4d92837f38ff395b888de007d33.sql, 503.926, 9872.699, Bao
0, 3, 0, 2023-11-13 18:56:54.836943, queries/stack__base_query_split_1/train/q6__q6-060.sql, 554.208, 43.181, Bao
0, 3, 1, 2023-11-13 18:56:56.447805, queries/stack__base_query_split_1/train/q6__q6-060.sql, 554.304, 42.23, Bao
0, 3, 2, 2023-11-13 18:56:58.588656, queries/stack__base_query_split_1/train/q6__q6-060.sql, 521.264, 43.018, Bao
0, 4, 0, 2023-11-13 18:57:13.988064, queries/stack__base_query_split_1/train/q3__q3-068.sql, 889.602, 13178.767, Bao
0, 4, 1, 2023-11-13 18:57:29.141824, queries/stack__base_query_split_1/train/q3__q3-068.sql, 860.699, 12975.817, Bao
0, 4, 2, 2023-11-13 18:57:55.183703, queries/stack__base_query_split_1/train/q3__q3-068.sql, 847.196, 12610.775, Bao
0, 5, 0, 2023-11-13 18:57:56.792570, queries/stack__base_query_split_1/train/q5__q5-082.sql, 543.422, 41.853, Bao
0, 5, 1, 2023-11-13 18:57:58.407491, queries/stack__base_query_split_1/train/q5__q5-082.sql, 545.048, 41.31, Bao
0, 5, 2, 2023-11-13 18:58:00.532822, queries/stack__base_query_split_1/train/q5__q5-082.sql, 507.588, 35.417, Bao
0, 6, 0, 2023-11-13 18:58:02.185415, queries/stack__base_query_split_1/train/q5__q5-015.sql, 571.712, 38.236, Bao
0, 6, 1, 2023-11-13 18:58:03.783335, queries/stack__base_query_split_1/train/q5__q5-015.sql, 558.18, 26.253, Bao
0, 6, 2, 2023-11-13 18:58:05.872443, queries/stack__base_query_split_1/train/q5__q5-015.sql, 510.361, 20.528, Bao
0, 7, 0, 2023-11-13 18:58:10.188659, queries/stack__base_query_split_1/train/q1__q1-100.sql, 508.377, 2858.255, Bao
0, 7, 1, 2023-11-13 18:58:14.491836, queries/stack__base_query_split_1/train/q1__q1-100.sql, 508.394, 2823.79, Bao
0, 7, 2, 2023-11-13 18:58:21.097888, queries/stack__base_query_split_1/train/q1__q1-100.sql, 482.19, 2112.913, Bao
0, 8, 0, 2023-11-13 18:58:24.906938, queries/stack__base_query_split_1/train/q8__q8-074.sql, 1647.619, 37.208, Bao
0, 8, 1, 2023-11-13 18:58:28.708805, queries/stack__base_query_split_1/train/q8__q8-074.sql, 1660.239, 24.817, Bao
0, 8, 2, 2023-11-13 18:58:34.067371, queries/stack__base_query_split_1/train/q8__q8-074.sql, 1593.37, 22.679, Bao
0, 9, 0, 2023-11-13 18:58:45.180728, queries/stack__base_query_split_1/train/q16__374e3e4c9eefc294fa4c46220953336298df3622.sql, 539.247, 9585.608, Bao
0, 9, 1, 2023-11-13 18:58:56.021012, queries/stack__base_query_split_1/train/q16__374e3e4c9eefc294fa4c46220953336298df3622.sql, 540.559, 9296.578, Bao
0, 9, 2, 2023-11-13 18:59:15.196885, queries/stack__base_query_split_1/train/q16__374e3e4c9eefc294fa4c46220953336298df3622.sql, 511.852, 8355.993, Bao
0, 10, 0, 2023-11-13 18:59:32.566932, queries/stack__base_query_split_1/train/q3__q3-018.sql, 850.306, 15194.971, Bao
0, 10, 1, 2023-11-13 18:59:48.810831, queries/stack__base_query_split_1/train/q3__q3-018.sql, 848.388, 14066.795, Bao
0, 10, 2, 2023-11-13 19:00:17.657236, queries/stack__base_query_split_1/train/q3__q3-018.sql, 893.817, 12975.521, Bao
0, 11, 0, 2023-11-13 19:00:19.360178, queries/stack__base_query_split_1/train/q6__q6-002.sql, 588.486, 46.517, Bao
0, 11, 1, 2023-11-13 19:00:20.978406, queries/stack__base_query_split_1/train/q6__q6-002.sql, 563.627, 42.317, Bao
0, 11, 2, 2023-11-13 19:00:23.140439, queries/stack__base_query_split_1/train/q6__q6-002.sql, 512.593, 28.667, Bao
0, 12, 0, 2023-11-13 19:01:02.367911, queries/stack__base_query_split_1/train/q3__q3-086.sql, 842.094, 37069.069, Bao
0, 12, 1, 2023-11-13 19:01:44.440697, queries/stack__base_query_split_1/train/q3__q3-086.sql, 880.403, 39820.272, Bao
0, 12, 2, 2023-11-13 19:02:54.248864, queries/stack__base_query_split_1/train/q3__q3-086.sql, 835.341, 37086.625, Bao
0, 13, 0, 2023-11-13 19:02:55.846975, queries/stack__base_query_split_1/train/q6__q6-064.sql, 553.246, 22.996, Bao
0, 13, 1, 2023-11-13 19:02:57.460540, queries/stack__base_query_split_1/train/q6__q6-064.sql, 539.442, 27.733, Bao
0, 13, 2, 2023-11-13 19:02:59.662736, queries/stack__base_query_split_1/train/q6__q6-064.sql, 537.231, 23.718, Bao
0, 14, 0, 2023-11-13 19:03:15.385757, queries/stack__base_query_split_1/train/q3__q3-043.sql, 883.821, 13482.432, Bao
0, 14, 1, 2023-11-13 19:03:31.135971, queries/stack__base_query_split_1/train/q3__q3-043.sql, 884.621, 13486.607, Bao
0, 14, 2, 2023-11-13 19:03:58.501734, queries/stack__base_query_split_1/train/q3__q3-043.sql, 848.23, 13169.966, Bao
0, 15, 0, 2023-11-13 19:04:00.351678, queries/stack__base_query_split_1/train/q4__q4-086.sql, 593.256, 178.75, Bao
0, 15, 1, 2023-11-13 19:04:02.017422, queries/stack__base_query_split_1/train/q4__q4-086.sql, 555.567, 101.85, Bao
0, 15, 2, 2023-11-13 19:04:04.387332, queries/stack__base_query_split_1/train/q4__q4-086.sql, 541.452, 85.136, Bao
0, 16, 0, 2023-11-13 19:04:05.966121, queries/stack__base_query_split_1/train/q11__9389f58853715321e2a60ad743f99fc365f040cb.sql, 524.722, 68.311, Bao
0, 16, 1, 2023-11-13 19:04:07.559025, queries/stack__base_query_split_1/train/q11__9389f58853715321e2a60ad743f99fc365f040cb.sql, 533.288, 55.356, Bao
0, 16, 2, 2023-11-13 19:04:09.625057, queries/stack__base_query_split_1/train/q11__9389f58853715321e2a60ad743f99fc365f040cb.sql, 472.204, 44.404, Bao
0, 17, 0, 2023-11-13 19:04:11.852967, queries/stack__base_query_split_1/train/q14__719e692d411868ae7a93909757872d264f6bbf73.sql, 639.535, 473.884, Bao
0, 17, 1, 2023-11-13 19:04:13.980924, queries/stack__base_query_split_1/train/q14__719e692d411868ae7a93909757872d264f6bbf73.sql, 643.239, 377.77, Bao
0, 17, 2, 2023-11-13 19:04:17.206588, queries/stack__base_query_split_1/train/q14__719e692d411868ae7a93909757872d264f6bbf73.sql, 606.342, 398.422, Bao
0, 18, 0, 2023-11-13 19:04:19.500005, queries/stack__base_query_split_1/train/q15__3e37e62655ceaebc14e79edad518e5710752f51d.sql, 556.882, 720.491, Bao
0, 18, 1, 2023-11-13 19:04:21.875372, queries/stack__base_query_split_1/train/q15__3e37e62655ceaebc14e79edad518e5710752f51d.sql, 559.683, 694.592, Bao
0, 18, 2, 2023-11-13 19:04:25.389522, queries/stack__base_query_split_1/train/q15__3e37e62655ceaebc14e79edad518e5710752f51d.sql, 538.553, 697.082, Bao
0, 19, 0, 2023-11-13 19:04:26.950531, queries/stack__base_query_split_1/train/q11__e4ca35591923cf4efc89e64b17fb4d330c0b34df.sql, 506.219, 85.774, Bao
0, 19, 1, 2023-11-13 19:04:28.514782, queries/stack__base_query_split_1/train/q11__e4ca35591923cf4efc89e64b17fb4d330c0b34df.sql, 501.469, 75.996, Bao
0, 19, 2, 2023-11-13 19:04:30.603358, queries/stack__base_query_split_1/train/q11__e4ca35591923cf4efc89e64b17fb4d330c0b34df.sql, 473.549, 65.903, Bao
0, 20, 0, 2023-11-13 19:04:32.902408, queries/stack__base_query_split_1/train/q14__719e692d411868ae7a93909757872d264f6bbf73.sql, 662.547, 436.414, Bao
0, 20, 1, 2023-11-13 19:04:35.154320, queries/stack__base_query_split_1/train/q14__719e692d411868ae7a93909757872d264f6bbf73.sql, 666.409, 406.176, Bao
0, 20, 2, 2023-11-13 19:04:38.267438, queries/stack__base_query_split_1/train/q14__719e692d411868ae7a93909757872d264f6bbf73.sql, 604.596, 392.01, Bao
0, 21, 0, 2023-11-13 19:04:52.470077, queries/stack__base_query_split_1/train/q12__06c8d6886a03d4d92837f38ff395b888de007d33.sql, 529.57, 12679.897, Bao
0, 21, 1, 2023-11-13 19:05:06.107955, queries/stack__base_query_split_1/train/q12__06c8d6886a03d4d92837f38ff395b888de007d33.sql, 574.461, 11979.26, Bao
0, 21, 2, 2023-11-13 19:05:29.613402, queries/stack__base_query_split_1/train/q12__06c8d6886a03d4d92837f38ff395b888de007d33.sql, 505.416, 10927.549, Bao
0, 22, 0, 2023-11-13 19:05:31.384184, queries/stack__base_query_split_1/train/q15__21e4988a3f47be288de5891d69acf91928ed94eb.sql, 572.335, 173.272, Bao
0, 22, 1, 2023-11-13 19:05:33.224543, queries/stack__base_query_split_1/train/q15__21e4988a3f47be288de5891d69acf91928ed94eb.sql, 595.122, 173.334, Bao
0, 22, 2, 2023-11-13 19:05:35.740076, queries/stack__base_query_split_1/train/q15__21e4988a3f47be288de5891d69acf91928ed94eb.sql, 539.006, 163.217, Bao
0, 23, 0, 2023-11-13 19:05:52.944727, queries/stack__base_query_split_1/train/q3__q3-099.sql, 849.355, 15033.3, Bao
0, 23, 1, 2023-11-13 19:06:12.622390, queries/stack__base_query_split_1/train/q3__q3-099.sql, 878.867, 17421.223, Bao
0, 23, 2, 2023-11-13 19:06:47.240405, queries/stack__base_query_split_1/train/q3__q3-099.sql, 829.444, 17194.943, Bao
0, 24, 0, 2023-11-13 19:06:56.276090, queries/stack__base_query_split_1/train/q16__1e863562a79ca1f7754c759ebab6a2addda0bde8.sql, 583.786, 7376.592, Bao
0, 24, 1, 2023-11-13 19:07:05.241840, queries/stack__base_query_split_1/train/q16__1e863562a79ca1f7754c759ebab6a2addda0bde8.sql, 571.132, 7364.089, Bao
0, 24, 2, 2023-11-13 19:07:19.594825, queries/stack__base_query_split_1/train/q16__1e863562a79ca1f7754c759ebab6a2addda0bde8.sql, 528.095, 5690.553, Bao
1, 0, 0, 2023-11-13 19:07:28.903268, queries/stack__base_query_split_1/train/q16__1e863562a79ca1f7754c759ebab6a2addda0bde8.sql, 578.218, 5393.834, Bao
1, 0, 1, 2023-11-13 19:07:36.481515, queries/stack__base_query_split_1/train/q16__1e863562a79ca1f7754c759ebab6a2addda0bde8.sql, 576.319, 5943.621, Bao
1, 0, 2, 2023-11-13 19:07:47.874133, queries/stack__base_query_split_1/train/q16__1e863562a79ca1f7754c759ebab6a2addda0bde8.sql, 514.374, 4234.01, Bao
1, 1, 0, 2023-11-13 19:07:49.939860, queries/stack__base_query_split_1/train/q14__5e4835cd72aaa2d7be15b2a5ffa2e66156b3656f.sql, 671.585, 197.049, Bao
1, 1, 1, 2023-11-13 19:07:51.840954, queries/stack__base_query_split_1/train/q14__5e4835cd72aaa2d7be15b2a5ffa2e66156b3656f.sql, 649.24, 140.132, Bao
1, 1, 2, 2023-11-13 19:07:54.457020, queries/stack__base_query_split_1/train/q14__5e4835cd72aaa2d7be15b2a5ffa2e66156b3656f.sql, 605.74, 110.483, Bao
1, 2, 0, 2023-11-13 19:07:56.473076, queries/stack__base_query_split_1/train/q14__b49361f85785200ed6ec1f2eec357b7598c9e564.sql, 665.692, 199.097, Bao
1, 2, 1, 2023-11-13 19:07:58.337761, queries/stack__base_query_split_1/train/q14__b49361f85785200ed6ec1f2eec357b7598c9e564.sql, 641.334, 126.542, Bao
1, 2, 2, 2023-11-13 19:08:00.962360, queries/stack__base_query_split_1/train/q14__b49361f85785200ed6ec1f2eec357b7598c9e564.sql, 602.61, 133.154, Bao
1, 3, 0, 2023-11-13 19:08:04.823516, queries/stack__base_query_split_1/train/q8__q8-046.sql, 1653.883, 23.215, Bao
1, 3, 1, 2023-11-13 19:08:08.630909, queries/stack__base_query_split_1/train/q8__q8-046.sql, 1631.418, 23.736, Bao
1, 3, 2, 2023-11-13 19:08:13.999499, queries/stack__base_query_split_1/train/q8__q8-046.sql, 1583.796, 21.562, Bao
1, 4, 0, 2023-11-13 19:08:15.695935, queries/stack__base_query_split_1/train/q4__q4-026.sql, 551.631, 83.833, Bao
1, 4, 1, 2023-11-13 19:08:17.364527, queries/stack__base_query_split_1/train/q4__q4-026.sql, 561.967, 75.473, Bao
1, 4, 2, 2023-11-13 19:08:19.577444, queries/stack__base_query_split_1/train/q4__q4-026.sql, 520.062, 45.088, Bao
1, 5, 0, 2023-11-13 19:08:23.322569, queries/stack__base_query_split_1/train/q3__q3-068.sql, 867.076, 1549.662, Bao
1, 5, 1, 2023-11-13 19:08:27.044308, queries/stack__base_query_split_1/train/q3__q3-068.sql, 878.678, 1511.065, Bao
1, 5, 2, 2023-11-13 19:08:32.651945, queries/stack__base_query_split_1/train/q3__q3-068.sql, 826.002, 1356.842, Bao
1, 6, 0, 2023-11-13 19:08:34.261298, queries/stack__base_query_split_1/train/q12__bde6c0cf5e67ddae4ec0dbb787291da703e406d5.sql, 531.006, 75.858, Bao
1, 6, 1, 2023-11-13 19:08:35.858120, queries/stack__base_query_split_1/train/q12__bde6c0cf5e67ddae4ec0dbb787291da703e406d5.sql, 529.068, 71.149, Bao
1, 6, 2, 2023-11-13 19:08:38.005846, queries/stack__base_query_split_1/train/q12__bde6c0cf5e67ddae4ec0dbb787291da703e406d5.sql, 501.77, 57.946, Bao
1, 7, 0, 2023-11-13 19:08:39.655874, queries/stack__base_query_split_1/train/q5__q5-015.sql, 568.793, 29.169, Bao
1, 7, 1, 2023-11-13 19:08:41.281522, queries/stack__base_query_split_1/train/q5__q5-015.sql, 560.224, 29.196, Bao
1, 7, 2, 2023-11-13 19:08:43.510569, queries/stack__base_query_split_1/train/q5__q5-015.sql, 540.969, 21.892, Bao
1, 8, 0, 2023-11-13 19:08:45.959810, queries/stack__base_query_split_1/train/q12__812a3effb91cb789490fc2e12af772b1a35f8552.sql, 557.441, 862.34, Bao
1, 8, 1, 2023-11-13 19:08:48.264622, queries/stack__base_query_split_1/train/q12__812a3effb91cb789490fc2e12af772b1a35f8552.sql, 547.034, 755.785, Bao
1, 8, 2, 2023-11-13 19:08:51.823944, queries/stack__base_query_split_1/train/q12__812a3effb91cb789490fc2e12af772b1a35f8552.sql, 539.546, 681.205, Bao
1, 9, 0, 2023-11-13 19:09:00.849713, queries/stack__base_query_split_1/train/q16__374e3e4c9eefc294fa4c46220953336298df3622.sql, 564.779, 7445.988, Bao
1, 9, 1, 2023-11-13 19:09:10.755269, queries/stack__base_query_split_1/train/q16__374e3e4c9eefc294fa4c46220953336298df3622.sql, 585.819, 8234.872, Bao
1, 9, 2, 2023-11-13 19:09:26.217017, queries/stack__base_query_split_1/train/q16__374e3e4c9eefc294fa4c46220953336298df3622.sql, 519.553, 6252.884, Bao
1, 10, 0, 2023-11-13 19:09:30.028437, queries/stack__base_query_split_1/train/q8__q8-096.sql, 1647.994, 23.841, Bao
