x, 0, 0, 2023-11-14 20:48:00.704567, queries/stack__leave_one_out_split_1/train/q3__q3-099.sql, 97.457, 897.228, PG
x, 9, 2, 2023-11-14 20:49:00.423627, queries/stack__leave_one_out_split_1/train/q11__87c4bd0930b02a3361ac2e86c453db1fec60dc6b.sql, 394.107, 248.367, PG
x, 10, 0, 2023-11-14 20:49:00.839186, queries/stack__leave_one_out_split_1/train/q14__4063b6cbbd1c0f2a902a647aafe24174a75f53cd.sql, 42.149, 358.9, PG
x, 10, 1, 2023-11-14 20:49:01.271293, queries/stack__leave_one_out_split_1/train/q14__4063b6cbbd1c0f2a902a647aafe24174a75f53cd.sql, 42.167, 375.905, PG
x, 10, 2, 2023-11-14 20:49:03.647226, queries/stack__leave_one_out_split_1/train/q14__4063b6cbbd1c0f2a902a647aafe24174a75f53cd.sql, 428.756, 281.096, PG
x, 11, 0, 2023-11-14 20:49:04.172264, queries/stack__leave_one_out_split_1/train/q2__q2-001.sql, 95.769, 413.935, PG
x, 11, 1, 2023-11-14 20:49:04.765916, queries/stack__leave_one_out_split_1/train/q2__q2-001.sql, 95.228, 480.603, PG
x, 11, 2, 2023-11-14 20:49:07.741142, queries/stack__leave_one_out_split_1/train/q2__q2-001.sql, 482.81, 405.158, PG
x, 12, 0, 2023-11-14 20:49:08.226399, queries/stack__leave_one_out_split_1/train/q11__87c4bd0930b02a3361ac2e86c453db1fec60dc6b.sql, 6.179, 466.13, PG
x, 12, 1, 2023-11-14 20:49:08.704405, queries/stack__leave_one_out_split_1/train/q11__87c4bd0930b02a3361ac2e86c453db1fec60dc6b.sql, 4.571, 462.811, PG
x, 12, 2, 2023-11-14 20:49:11.028884, queries/stack__leave_one_out_split_1/train/q11__87c4bd0930b02a3361ac2e86c453db1fec60dc6b.sql, 404.899, 246.161, PG
x, 13, 0, 2023-11-14 20:49:11.229802, queries/stack__leave_one_out_split_1/train/q13__d383cd5b4aee7d3f73508e2a1fe5f6d0f7dd42a2.sql, 80.369, 105.21, PG
x, 13, 1, 2023-11-14 20:49:11.434683, queries/stack__leave_one_out_split_1/train/q13__d383cd5b4aee7d3f73508e2a1fe5f6d0f7dd42a2.sql, 83.208, 105.825, PG
x, 13, 2, 2023-11-14 20:49:13.554231, queries/stack__leave_one_out_split_1/train/q13__d383cd5b4aee7d3f73508e2a1fe5f6d0f7dd42a2.sql, 462.803, 69.889, PG
x, 14, 0, 2023-11-14 20:49:13.670892, queries/stack__leave_one_out_split_1/train/q4__q4-002.sql, 18.348, 83.634, PG
x, 14, 1, 2023-11-14 20:49:13.777152, queries/stack__leave_one_out_split_1/train/q4__q4-002.sql, 15.706, 80.605, PG
x, 14, 2, 2023-11-14 20:49:15.604707, queries/stack__leave_one_out_split_1/train/q4__q4-002.sql, 412.946, 52.476, PG
x, 15, 0, 2023-11-14 20:49:16.010509, queries/stack__leave_one_out_split_1/train/q2__q2-081.sql, 93.156, 295.466, PG
x, 15, 1, 2023-11-14 20:49:16.428580, queries/stack__leave_one_out_split_1/train/q2__q2-081.sql, 90.093, 316.782, PG
x, 15, 2, 2023-11-14 20:49:18.907082, queries/stack__leave_one_out_split_1/train/q2__q2-081.sql, 478.189, 145.986, PG
x, 16, 0, 2023-11-14 20:49:19.353981, queries/stack__leave_one_out_split_1/train/q14__4063b6cbbd1c0f2a902a647aafe24174a75f53cd.sql, 40.532, 391.581, PG
x, 16, 1, 2023-11-14 20:49:19.743291, queries/stack__leave_one_out_split_1/train/q14__4063b6cbbd1c0f2a902a647aafe24174a75f53cd.sql, 41.276, 334.278, PG
x, 16, 2, 2023-11-14 20:49:22.156722, queries/stack__leave_one_out_split_1/train/q14__4063b6cbbd1c0f2a902a647aafe24174a75f53cd.sql, 426.107, 281.399, PG
x, 17, 0, 2023-11-14 20:49:24.293556, queries/stack__leave_one_out_split_1/train/q3__q3-040.sql, 99.931, 2019.875, PG
x, 17, 1, 2023-11-14 20:49:26.408435, queries/stack__leave_one_out_split_1/train/q3__q3-040.sql, 96.54, 2007.402, PG
x, 17, 2, 2023-11-14 20:49:32.064967, queries/stack__leave_one_out_split_1/train/q3__q3-040.sql, 495.104, 1751.888, PG
x, 18, 0, 2023-11-14 20:49:32.110349, queries/stack__leave_one_out_split_1/train/q6__q6-064.sql, 14.428, 20.73, PG
x, 18, 1, 2023-11-14 20:49:32.155946, queries/stack__leave_one_out_split_1/train/q6__q6-064.sql, 13.598, 23.824, PG
x, 18, 2, 2023-11-14 20:49:33.884959, queries/stack__leave_one_out_split_1/train/q6__q6-064.sql, 407.909, 22.109, PG
x, 19, 0, 2023-11-14 20:49:33.995863, queries/stack__leave_one_out_split_1/train/q11__0ea8bacde0e13a4314466435cf49c8e685b39fb1.sql, 5.289, 91.348, PG
x, 19, 1, 2023-11-14 20:49:34.104708, queries/stack__leave_one_out_split_1/train/q11__0ea8bacde0e13a4314466435cf49c8e685b39fb1.sql, 6.875, 88.263, PG
x, 19, 2, 2023-11-14 20:49:35.904127, queries/stack__leave_one_out_split_1/train/q11__0ea8bacde0e13a4314466435cf49c8e685b39fb1.sql, 390.726, 79.68, PG
x, 20, 0, 2023-11-14 20:49:35.950411, queries/stack__leave_one_out_split_1/train/q6__q6-009.sql, 13.955, 23.743, PG
x, 20, 1, 2023-11-14 20:49:35.997412, queries/stack__leave_one_out_split_1/train/q6__q6-009.sql, 15.017, 23.687, PG
x, 20, 2, 2023-11-14 20:49:37.688713, queries/stack__leave_one_out_split_1/train/q6__q6-009.sql, 397.665, 22.321, PG
x, 21, 0, 2023-11-14 20:49:37.813459, queries/stack__leave_one_out_split_1/train/q4__q4-086.sql, 17.24, 92.544, PG
x, 21, 1, 2023-11-14 20:49:37.933614, queries/stack__leave_one_out_split_1/train/q4__q4-086.sql, 17.921, 88.916, PG
x, 21, 2, 2023-11-14 20:49:39.762125, queries/stack__leave_one_out_split_1/train/q4__q4-086.sql, 408.18, 70.414, PG
x, 22, 0, 2023-11-14 20:49:40.230612, queries/stack__leave_one_out_split_1/train/q15__c9619ad44302bada330d337c174f9dab77538622.sql, 26.563, 427.194, PG
x, 22, 1, 2023-11-14 20:49:40.690897, queries/stack__leave_one_out_split_1/train/q15__c9619ad44302bada330d337c174f9dab77538622.sql, 26.105, 421.663, PG
x, 22, 2, 2023-11-14 20:49:43.201336, queries/stack__leave_one_out_split_1/train/q15__c9619ad44302bada330d337c174f9dab77538622.sql, 417.76, 384.609, PG
x, 23, 0, 2023-11-14 20:49:44.199658, queries/stack__leave_one_out_split_1/train/q13__1ddcc8650e17b292bc7344902baffc90c5ae5761.sql, 93.807, 886.705, PG
x, 23, 1, 2023-11-14 20:49:45.184831, queries/stack__leave_one_out_split_1/train/q13__1ddcc8650e17b292bc7344902baffc90c5ae5761.sql, 93.926, 875.078, PG
x, 23, 2, 2023-11-14 20:49:48.558750, queries/stack__leave_one_out_split_1/train/q13__1ddcc8650e17b292bc7344902baffc90c5ae5761.sql, 482.349, 536.962, PG
x, 24, 0, 2023-11-14 20:49:49.016190, queries/stack__leave_one_out_split_1/train/q8__q8-062.sql, 414.554, 24.267, PG
x, 24, 1, 2023-11-14 20:49:49.454185, queries/stack__leave_one_out_split_1/train/q8__q8-062.sql, 403.971, 23.177, PG
x, 24, 2, 2023-11-14 20:49:52.974076, queries/stack__leave_one_out_split_1/train/q8__q8-062.sql, 795.823, 22.604, PG
0, 0, 0, 2023-11-14 20:50:01.167636, queries/stack__leave_one_out_split_1/train/q15__b8ddf65b0c0c7867a9b560e571d457fec410715c.sql, 583.655, 627.794, Bao
0, 0, 1, 2023-11-14 20:50:03.093145, queries/stack__leave_one_out_split_1/train/q15__b8ddf65b0c0c7867a9b560e571d457fec410715c.sql, 482.513, 557.966, Bao
0, 0, 2, 2023-11-14 20:50:05.958402, queries/stack__leave_one_out_split_1/train/q15__b8ddf65b0c0c7867a9b560e571d457fec410715c.sql, 459.239, 541.968, Bao
0, 1, 0, 2023-11-14 20:50:08.120735, queries/stack__leave_one_out_split_1/train/q12__55de941e8497cfeeb93d3f8f2d7a18489e0e6c32.sql, 445.394, 872.05, Bao
0, 1, 1, 2023-11-14 20:50:10.244281, queries/stack__leave_one_out_split_1/train/q12__55de941e8497cfeeb93d3f8f2d7a18489e0e6c32.sql, 446.719, 834.741, Bao
0, 1, 2, 2023-11-14 20:50:13.466676, queries/stack__leave_one_out_split_1/train/q12__55de941e8497cfeeb93d3f8f2d7a18489e0e6c32.sql, 441.996, 670.69, Bao
0, 2, 0, 2023-11-14 20:50:15.502090, queries/stack__leave_one_out_split_1/train/q12__55de941e8497cfeeb93d3f8f2d7a18489e0e6c32.sql, 448.267, 744.297, Bao
0, 2, 1, 2023-11-14 20:50:17.630945, queries/stack__leave_one_out_split_1/train/q12__55de941e8497cfeeb93d3f8f2d7a18489e0e6c32.sql, 448.25, 834.07, Bao
0, 2, 2, 2023-11-14 20:50:20.604325, queries/stack__leave_one_out_split_1/train/q12__55de941e8497cfeeb93d3f8f2d7a18489e0e6c32.sql, 433.153, 523.639, Bao
0, 3, 0, 2023-11-14 20:50:21.955836, queries/stack__leave_one_out_split_1/train/q6__q6-085.sql, 469.945, 18.544, Bao
0, 3, 1, 2023-11-14 20:50:23.286108, queries/stack__leave_one_out_split_1/train/q6__q6-085.sql, 456.56, 29.851, Bao
0, 3, 2, 2023-11-14 20:50:25.093859, queries/stack__leave_one_out_split_1/train/q6__q6-085.sql, 441.306, 28.183, Bao
0, 4, 0, 2023-11-14 20:53:25.684423, queries/stack__leave_one_out_split_1/train/q3__q3-066.sql, 360000, 360000, Bao
0, 4, 1, 2023-11-14 20:56:26.212729, queries/stack__leave_one_out_split_1/train/q3__q3-066.sql, 360000, 360000, Bao
0, 4, 2, 2023-11-14 20:58:25.940107, queries/stack__leave_one_out_split_1/train/q3__q3-066.sql, 848.85, 33479.377, Bao
0, 5, 0, 2023-11-14 20:58:27.506363, queries/stack__leave_one_out_split_1/train/q6__q6-064.sql, 542.695, 24.352, Bao
0, 5, 1, 2023-11-14 20:58:28.974378, queries/stack__leave_one_out_split_1/train/q6__q6-064.sql, 501.77, 20.964, Bao
0, 5, 2, 2023-11-14 20:58:30.971446, queries/stack__leave_one_out_split_1/train/q6__q6-064.sql, 494.347, 18.611, Bao
0, 6, 0, 2023-11-14 20:58:32.461414, queries/stack__leave_one_out_split_1/train/q5__q5-032.sql, 501.819, 28.027, Bao
0, 6, 1, 2023-11-14 20:58:33.953586, queries/stack__leave_one_out_split_1/train/q5__q5-032.sql, 509.662, 26.728, Bao
0, 6, 2, 2023-11-14 20:58:36.002286, queries/stack__leave_one_out_split_1/train/q5__q5-032.sql, 495.179, 36.433, Bao
0, 7, 0, 2023-11-14 20:58:38.308727, queries/stack__leave_one_out_split_1/train/q2__q2-050.sql, 784.787, 299.218, Bao
0, 7, 1, 2023-11-14 20:58:40.642640, queries/stack__leave_one_out_split_1/train/q2__q2-050.sql, 782.729, 310.004, Bao
0, 7, 2, 2023-11-14 20:58:43.965655, queries/stack__leave_one_out_split_1/train/q2__q2-050.sql, 772.841, 232.604, Bao
0, 8, 0, 2023-11-14 20:58:47.530647, queries/stack__leave_one_out_split_1/train/q8__q8-074.sql, 1550.497, 22.881, Bao
0, 8, 1, 2023-11-14 20:58:51.042548, queries/stack__leave_one_out_split_1/train/q8__q8-074.sql, 1521.098, 22.94, Bao
0, 8, 2, 2023-11-14 20:58:56.098182, queries/stack__leave_one_out_split_1/train/q8__q8-074.sql, 1506.363, 20.75, Bao
0, 9, 0, 2023-11-14 20:58:57.730366, queries/stack__leave_one_out_split_1/train/q16__d5290889129fb8e625f2b36fa106e30d6c4b243b.sql, 512.767, 157.446, Bao
0, 9, 1, 2023-11-14 20:58:59.353830, queries/stack__leave_one_out_split_1/train/q16__d5290889129fb8e625f2b36fa106e30d6c4b243b.sql, 511.843, 153.295, Bao
0, 9, 2, 2023-11-14 20:59:01.592285, queries/stack__leave_one_out_split_1/train/q16__d5290889129fb8e625f2b36fa106e30d6c4b243b.sql, 488.378, 106.158, Bao
0, 10, 0, 2023-11-14 20:59:04.005953, queries/stack__leave_one_out_split_1/train/q2__q2-094.sql, 775.25, 395.18, Bao
0, 10, 1, 2023-11-14 20:59:06.368444, queries/stack__leave_one_out_split_1/train/q2__q2-094.sql, 782.786, 356.928, Bao
0, 10, 2, 2023-11-14 20:59:09.808002, queries/stack__leave_one_out_split_1/train/q2__q2-094.sql, 757.698, 312.897, Bao
0, 11, 0, 2023-11-14 20:59:11.288707, queries/stack__leave_one_out_split_1/train/q6__q6-067.sql, 507.332, 26.082, Bao
0, 11, 1, 2023-11-14 20:59:12.801931, queries/stack__leave_one_out_split_1/train/q6__q6-067.sql, 536.077, 21.997, Bao
0, 11, 2, 2023-11-14 20:59:14.801046, queries/stack__leave_one_out_split_1/train/q6__q6-067.sql, 488.763, 18.193, Bao
0, 12, 0, 2023-11-14 20:59:27.725373, queries/stack__leave_one_out_split_1/train/q3__q3-068.sql, 813.087, 10838.536, Bao
0, 12, 1, 2023-11-14 20:59:40.796576, queries/stack__leave_one_out_split_1/train/q3__q3-068.sql, 822.38, 10974.868, Bao
0, 12, 2, 2023-11-14 21:00:04.324099, queries/stack__leave_one_out_split_1/train/q3__q3-068.sql, 808.389, 11436.065, Bao
0, 13, 0, 2023-11-14 21:00:06.595440, queries/stack__leave_one_out_split_1/train/q7__q7-034.sql, 473.649, 884.75, Bao
0, 13, 1, 2023-11-14 21:00:08.868184, queries/stack__leave_one_out_split_1/train/q7__q7-034.sql, 464.189, 897.779, Bao
0, 13, 2, 2023-11-14 21:00:12.550902, queries/stack__leave_one_out_split_1/train/q7__q7-034.sql, 482.526, 837.544, Bao
0, 14, 0, 2023-11-14 21:00:27.153927, queries/stack__leave_one_out_split_1/train/q3__q3-018.sql, 820.761, 12506.143, Bao
0, 14, 1, 2023-11-14 21:00:41.059615, queries/stack__leave_one_out_split_1/train/q3__q3-018.sql, 816.843, 11820.753, Bao
0, 14, 2, 2023-11-14 21:01:05.564050, queries/stack__leave_one_out_split_1/train/q3__q3-018.sql, 821.67, 11414.391, Bao
0, 15, 0, 2023-11-14 21:01:07.118318, queries/stack__leave_one_out_split_1/train/q4__q4-089.sql, 510.481, 100.092, Bao
0, 15, 1, 2023-11-14 21:01:08.672008, queries/stack__leave_one_out_split_1/train/q4__q4-089.sql, 495.302, 106.635, Bao
0, 15, 2, 2023-11-14 21:01:10.789389, queries/stack__leave_one_out_split_1/train/q4__q4-089.sql, 488.943, 76.49, Bao
0, 16, 0, 2023-11-14 21:01:12.208340, queries/stack__leave_one_out_split_1/train/q11__aa96c8d7abbf8a5b6d29473c1b9447a84f8b4f52.sql, 468.786, 46.359, Bao
0, 16, 1, 2023-11-14 21:01:13.638696, queries/stack__leave_one_out_split_1/train/q11__aa96c8d7abbf8a5b6d29473c1b9447a84f8b4f52.sql, 477.479, 47.118, Bao
0, 16, 2, 2023-11-14 21:01:15.550880, queries/stack__leave_one_out_split_1/train/q11__aa96c8d7abbf8a5b6d29473c1b9447a84f8b4f52.sql, 455.851, 40.817, Bao
0, 17, 0, 2023-11-14 21:01:21.450757, queries/stack__leave_one_out_split_1/train/q14__5dbc1d1f1a0467ad0086e6cb337144387a37533a.sql, 587.648, 4277.402, Bao
0, 17, 1, 2023-11-14 21:01:26.497680, queries/stack__leave_one_out_split_1/train/q14__5dbc1d1f1a0467ad0086e6cb337144387a37533a.sql, 588.202, 3420.924, Bao
0, 17, 2, 2023-11-14 21:01:36.571259, queries/stack__leave_one_out_split_1/train/q14__5dbc1d1f1a0467ad0086e6cb337144387a37533a.sql, 574.251, 3751.94, Bao
0, 18, 0, 2023-11-14 21:01:38.218056, queries/stack__leave_one_out_split_1/train/q15__21e4988a3f47be288de5891d69acf91928ed94eb.sql, 525.282, 146.521, Bao
0, 18, 1, 2023-11-14 21:01:39.858722, queries/stack__leave_one_out_split_1/train/q15__21e4988a3f47be288de5891d69acf91928ed94eb.sql, 526.036, 142.99, Bao
0, 18, 2, 2023-11-14 21:01:42.199478, queries/stack__leave_one_out_split_1/train/q15__21e4988a3f47be288de5891d69acf91928ed94eb.sql, 511.572, 132.016, Bao
0, 19, 0, 2023-11-14 21:01:43.722452, queries/stack__leave_one_out_split_1/train/q12__06c8d6886a03d4d92837f38ff395b888de007d33.sql, 487.815, 100.336, Bao
0, 19, 1, 2023-11-14 21:01:45.250362, queries/stack__leave_one_out_split_1/train/q12__06c8d6886a03d4d92837f38ff395b888de007d33.sql, 503.247, 70.13, Bao
0, 19, 2, 2023-11-14 21:01:47.360111, queries/stack__leave_one_out_split_1/train/q12__06c8d6886a03d4d92837f38ff395b888de007d33.sql, 490.486, 69.528, Bao
0, 20, 0, 2023-11-14 21:01:52.529409, queries/stack__leave_one_out_split_1/train/q14__5dbc1d1f1a0467ad0086e6cb337144387a37533a.sql, 632.024, 3487.261, Bao
0, 20, 1, 2023-11-14 21:01:58.396710, queries/stack__leave_one_out_split_1/train/q14__5dbc1d1f1a0467ad0086e6cb337144387a37533a.sql, 589.544, 4246.109, Bao
0, 20, 2, 2023-11-14 21:02:07.928007, queries/stack__leave_one_out_split_1/train/q14__5dbc1d1f1a0467ad0086e6cb337144387a37533a.sql, 579.919, 3937.965, Bao
0, 21, 0, 2023-11-14 21:02:10.206445, queries/stack__leave_one_out_split_1/train/q12__55de941e8497cfeeb93d3f8f2d7a18489e0e6c32.sql, 499.1, 832.004, Bao
0, 21, 1, 2023-11-14 21:02:12.381983, queries/stack__leave_one_out_split_1/train/q12__55de941e8497cfeeb93d3f8f2d7a18489e0e6c32.sql, 493.174, 737.833, Bao
0, 21, 2, 2023-11-14 21:02:15.798659, queries/stack__leave_one_out_split_1/train/q12__55de941e8497cfeeb93d3f8f2d7a18489e0e6c32.sql, 479.578, 669.988, Bao
0, 22, 0, 2023-11-14 21:02:17.572243, queries/stack__leave_one_out_split_1/train/q14__b49361f85785200ed6ec1f2eec357b7598c9e564.sql, 590.043, 151.43, Bao
0, 22, 1, 2023-11-14 21:02:19.355889, queries/stack__leave_one_out_split_1/train/q14__b49361f85785200ed6ec1f2eec357b7598c9e564.sql, 596.097, 151.75, Bao
0, 22, 2, 2023-11-14 21:02:21.867430, queries/stack__leave_one_out_split_1/train/q14__b49361f85785200ed6ec1f2eec357b7598c9e564.sql, 581.341, 141.103, Bao
0, 23, 0, 2023-11-14 21:02:31.709171, queries/stack__leave_one_out_split_1/train/q3__q3-099.sql, 848.702, 7691.37, Bao
0, 23, 1, 2023-11-14 21:02:41.658611, queries/stack__leave_one_out_split_1/train/q3__q3-099.sql, 821.661, 7839.516, Bao
0, 23, 2, 2023-11-14 21:02:58.745048, queries/stack__leave_one_out_split_1/train/q3__q3-099.sql, 808.47, 7504.268, Bao
0, 24, 0, 2023-11-14 21:03:06.310098, queries/stack__leave_one_out_split_1/train/q16__1e863562a79ca1f7754c759ebab6a2addda0bde8.sql, 516.302, 6094.294, Bao
0, 24, 1, 2023-11-14 21:03:13.789751, queries/stack__leave_one_out_split_1/train/q16__1e863562a79ca1f7754c759ebab6a2addda0bde8.sql, 517.156, 6007.573, Bao
0, 24, 2, 2023-11-14 21:03:26.846908, queries/stack__leave_one_out_split_1/train/q16__1e863562a79ca1f7754c759ebab6a2addda0bde8.sql, 488.152, 5393.616, Bao
1, 0, 0, 2023-11-14 21:03:38.837508, queries/stack__leave_one_out_split_1/train/q16__374e3e4c9eefc294fa4c46220953336298df3622.sql, 565.239, 6687.582, Bao
1, 0, 1, 2023-11-14 21:03:46.935813, queries/stack__leave_one_out_split_1/train/q16__374e3e4c9eefc294fa4c46220953336298df3622.sql, 515.304, 6617.097, Bao
1, 0, 2, 2023-11-14 21:04:01.003761, queries/stack__leave_one_out_split_1/train/q16__374e3e4c9eefc294fa4c46220953336298df3622.sql, 488.962, 5826.66, Bao
1, 1, 0, 2023-11-14 21:04:03.179196, queries/stack__leave_one_out_split_1/train/q13__d4707be2adfdbc842f42acb1fc16e3a43faf7474.sql, 684.626, 339.753, Bao
1, 1, 1, 2023-11-14 21:04:05.287644, queries/stack__leave_one_out_split_1/train/q13__d4707be2adfdbc842f42acb1fc16e3a43faf7474.sql, 687.74, 280.695, Bao
1, 1, 2, 2023-11-14 21:04:08.195002, queries/stack__leave_one_out_split_1/train/q13__d4707be2adfdbc842f42acb1fc16e3a43faf7474.sql, 666.738, 136.673, Bao
1, 2, 0, 2023-11-14 21:04:13.408631, queries/stack__leave_one_out_split_1/train/q14__97e68ad5c2ced4c182366b3118a1f5f69b423fa6.sql, 595.088, 3576.953, Bao
1, 2, 1, 2023-11-14 21:04:19.301392, queries/stack__leave_one_out_split_1/train/q14__97e68ad5c2ced4c182366b3118a1f5f69b423fa6.sql, 582.978, 4287.634, Bao
1, 2, 2, 2023-11-14 21:04:29.223169, queries/stack__leave_one_out_split_1/train/q14__97e68ad5c2ced4c182366b3118a1f5f69b423fa6.sql, 566.273, 3136.788, Bao
1, 3, 0, 2023-11-14 21:04:32.807700, queries/stack__leave_one_out_split_1/train/q8__q8-006.sql, 1552.803, 20.555, Bao
1, 3, 1, 2023-11-14 21:04:36.371678, queries/stack__leave_one_out_split_1/train/q8__q8-006.sql, 1539.611, 20.791, Bao
1, 3, 2, 2023-11-14 21:04:41.494472, queries/stack__leave_one_out_split_1/train/q8__q8-006.sql, 1522.318, 18.747, Bao
1, 4, 0, 2023-11-14 21:04:43.063286, queries/stack__leave_one_out_split_1/train/q4__q4-002.sql, 535.928, 86.116, Bao
1, 4, 1, 2023-11-14 21:04:44.617397, queries/stack__leave_one_out_split_1/train/q4__q4-002.sql, 521.176, 82.818, Bao
1, 4, 2, 2023-11-14 21:04:46.794462, queries/stack__leave_one_out_split_1/train/q4__q4-002.sql, 506.724, 63.452, Bao
1, 5, 0, 2023-11-14 21:04:50.062404, queries/stack__leave_one_out_split_1/train/q3__q3-066.sql, 868.772, 1091.734, Bao
1, 5, 1, 2023-11-14 21:04:53.176184, queries/stack__leave_one_out_split_1/train/q3__q3-066.sql, 824.967, 1031.945, Bao
1, 5, 2, 2023-11-14 21:04:57.752977, queries/stack__leave_one_out_split_1/train/q3__q3-066.sql, 807.384, 842.498, Bao
1, 6, 0, 2023-11-14 21:04:59.772448, queries/stack__leave_one_out_split_1/train/q13__a091adce62743b65c04532e98e8ff3d7e546ea77.sql, 685.166, 202.694, Bao
1, 6, 1, 2023-11-14 21:05:01.738816, queries/stack__leave_one_out_split_1/train/q13__a091adce62743b65c04532e98e8ff3d7e546ea77.sql, 693.784, 131.026, Bao
1, 6, 2, 2023-11-14 21:05:04.710360, queries/stack__leave_one_out_split_1/train/q13__a091adce62743b65c04532e98e8ff3d7e546ea77.sql, 715.282, 132.972, Bao
1, 7, 0, 2023-11-14 21:05:06.201543, queries/stack__leave_one_out_split_1/train/q5__q5-032.sql, 511.782, 28.927, Bao
1, 7, 1, 2023-11-14 21:05:07.678068, queries/stack__leave_one_out_split_1/train/q5__q5-032.sql, 502.088, 28.063, Bao
